relative_path,top_folder,file_name,extension,size_bytes,library_category_guess
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/palette.py,src,palette.py,.py,3396,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/markup.py,src,markup.py,.py,8451,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/_ratio.py,src,_ratio.py,.py,5325,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/repr.py,src,repr.py,.py,4431,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/constrain.py,src,constrain.py,.py,1288,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/pretty.py,src,pretty.py,.py,36391,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/diagnose.py,src,diagnose.py,.py,1025,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/columns.py,src,columns.py,.py,7131,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/rule.py,src,rule.py,.py,4602,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/_inspect.py,src,_inspect.py,.py,9656,03_technical_specs
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/pager.py,src,pager.py,.py,828,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/text.py,src,text.py,.py,47552,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/highlighter.py,src,highlighter.py,.py,9586,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/_spinners.py,src,_spinners.py,.py,19919,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/terminal_theme.py,src,terminal_theme.py,.py,3370,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/bar.py,src,bar.py,.py,3263,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/live.py,src,live.py,.py,15180,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/py.typed,src,py.typed,.typed,0,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/syntax.py,src,syntax.py,.py,36371,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/table.py,src,table.py,.py,40049,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/_export_format.py,src,_export_format.py,.py,2128,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/progress_bar.py,src,progress_bar.py,.py,8162,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/errors.py,src,errors.py,.py,642,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/prompt.py,src,prompt.py,.py,12447,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/segment.py,src,segment.py,.py,24743,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/ansi.py,src,ansi.py,.py,6921,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/progress.py,src,progress.py,.py,60408,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/_stack.py,src,_stack.py,.py,351,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/_windows.py,src,_windows.py,.py,1925,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/_cell_widths.py,src,_cell_widths.py,.py,10209,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/cells.py,src,cells.py,.py,5130,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/_win32_console.py,src,_win32_console.py,.py,22755,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/panel.py,src,panel.py,.py,11157,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/styled.py,src,styled.py,.py,1258,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/spinner.py,src,spinner.py,.py,4214,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/_windows_renderer.py,src,_windows_renderer.py,.py,2783,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/json.py,src,json.py,.py,5031,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/padding.py,src,padding.py,.py,4908,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/__main__.py,src,__main__.py,.py,7896,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/scope.py,src,scope.py,.py,2843,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/_extension.py,src,_extension.py,.py,265,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/status.py,src,status.py,.py,4424,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/abc.py,src,abc.py,.py,890,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/jupyter.py,src,jupyter.py,.py,3252,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/rich/color_triplet.py,src,color_triplet.py,.py,1054,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/tomli_w/LICENSE,src,LICENSE,,1072,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/tomli_w/_writer.py,src,_writer.py,.py,6961,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/tomli_w/__init__.py,src,__init__.py,.py,169,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/tomli_w/py.typed,src,py.typed,.typed,26,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/filepost.py,src,filepost.py,.py,2440,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/fields.py,src,fields.py,.py,8579,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/_version.py,src,_version.py,.py,64,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/request.py,src,request.py,.py,6691,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/__init__.py,src,__init__.py,.py,3333,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/poolmanager.py,src,poolmanager.py,.py,19990,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/response.py,src,response.py,.py,30641,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/connection.py,src,connection.py,.py,20314,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/_collections.py,src,_collections.py,.py,11372,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/exceptions.py,src,exceptions.py,.py,8217,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/LICENSE.txt,src,LICENSE.txt,.txt,1115,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/connectionpool.py,src,connectionpool.py,.py,40408,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/util/queue.py,src,queue.py,.py,498,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/util/ssltransport.py,src,ssltransport.py,.py,6895,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/util/proxy.py,src,proxy.py,.py,1605,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/util/wait.py,src,wait.py,.py,5403,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/util/request.py,src,request.py,.py,3997,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/util/timeout.py,src,timeout.py,.py,10168,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/util/__init__.py,src,__init__.py,.py,1155,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/util/response.py,src,response.py,.py,3510,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/util/ssl_.py,src,ssl_.py,.py,17460,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/util/retry.py,src,retry.py,.py,22050,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/util/url.py,src,url.py,.py,14296,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/util/connection.py,src,connection.py,.py,4901,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/util/ssl_match_hostname.py,src,ssl_match_hostname.py,.py,5758,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/contrib/securetransport.py,src,securetransport.py,.py,34446,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/contrib/__init__.py,src,__init__.py,.py,0,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/contrib/socks.py,src,socks.py,.py,7097,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/contrib/_appengine_environ.py,src,_appengine_environ.py,.py,957,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/contrib/pyopenssl.py,src,pyopenssl.py,.py,17081,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/contrib/appengine.py,src,appengine.py,.py,11036,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/contrib/ntlmpool.py,src,ntlmpool.py,.py,4528,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/contrib/_securetransport/__init__.py,src,__init__.py,.py,0,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/contrib/_securetransport/low_level.py,src,low_level.py,.py,13922,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/contrib/_securetransport/bindings.py,src,bindings.py,.py,17632,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/packages/__init__.py,src,__init__.py,.py,0,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/packages/six.py,src,six.py,.py,34665,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/packages/backports/__init__.py,src,__init__.py,.py,0,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/packages/backports/makefile.py,src,makefile.py,.py,1417,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/urllib3/packages/backports/weakref_finalize.py,src,weakref_finalize.py,.py,5343,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/pkg_resources/LICENSE,src,LICENSE,,1023,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/pkg_resources/__init__.py,src,__init__.py,.py,124451,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/resolvelib/LICENSE,src,LICENSE,,751,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/resolvelib/__init__.py,src,__init__.py,.py,541,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/resolvelib/providers.py,src,providers.py,.py,8914,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/resolvelib/structs.py,src,structs.py,.py,6420,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/resolvelib/reporters.py,src,reporters.py,.py,2037,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/resolvelib/py.typed,src,py.typed,.typed,0,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/resolvelib/resolvers/abstract.py,src,abstract.py,.py,1543,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/resolvelib/resolvers/__init__.py,src,__init__.py,.py,640,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/resolvelib/resolvers/exceptions.py,src,exceptions.py,.py,1768,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/resolvelib/resolvers/criterion.py,src,criterion.py,.py,1768,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/resolvelib/resolvers/resolution.py,src,resolution.py,.py,24212,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/platformdirs/macos.py,src,macos.py,.py,6322,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/platformdirs/unix.py,src,unix.py,.py,10458,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/platformdirs/version.py,src,version.py,.py,704,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/platformdirs/LICENSE,src,LICENSE,,1089,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/platformdirs/__init__.py,src,__init__.py,.py,22344,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/platformdirs/api.py,src,api.py,.py,9281,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/platformdirs/android.py,src,android.py,.py,9013,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/platformdirs/py.typed,src,py.typed,.typed,0,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/platformdirs/windows.py,src,windows.py,.py,10125,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/pip/_vendor/platformdirs/__main__.py,src,__main__.py,.py,1505,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/windows_support.py,src,windows_support.py,.py,714,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/_deprecation_warning.py,src,_deprecation_warning.py,.py,218,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/package_index.py,src,package_index.py,.py,39897,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/archive_util.py,src,archive_util.py,.py,7077,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/_imp.py,src,_imp.py,.py,2392,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/config.py,src,config.py,.py,23123,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/version.py,src,version.py,.py,144,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/cli-64.exe,src,cli-64.exe,.exe,74752,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/gui-64.exe,src,gui-64.exe,.exe,75264,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/depends.py,src,depends.py,.py,5474,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/__init__.py,src,__init__.py,.py,7448,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/installer.py,src,installer.py,.py,3567,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/glob.py,src,glob.py,.py,4873,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/sandbox.py,src,sandbox.py,.py,14348,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/py34compat.py,src,py34compat.py,.py,245,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/script.tmpl,src,script.tmpl,.tmpl,138,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/launch.py,src,launch.py,.py,812,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/extension.py,src,extension.py,.py,1684,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/unicode_utils.py,src,unicode_utils.py,.py,941,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/monkey.py,src,monkey.py,.py,5217,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/build_meta.py,src,build_meta.py,.py,10280,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/cli.exe,src,cli.exe,.exe,65536,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/errors.py,src,errors.py,.py,524,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/dep_util.py,src,dep_util.py,.py,949,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/msvc.py,src,msvc.py,.py,50561,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/cli-32.exe,src,cli-32.exe,.exe,65536,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/gui-32.exe,src,gui-32.exe,.exe,65536,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/gui.exe,src,gui.exe,.exe,65536,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/dist.py,src,dist.py,.py,43087,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/wheel.py,src,wheel.py,.py,8288,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/namespaces.py,src,namespaces.py,.py,3093,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/script (dev).tmpl,src,script (dev).tmpl,.tmpl,218,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/_vendor/__init__.py,src,__init__.py,.py,0,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/_vendor/ordered_set.py,src,ordered_set.py,.py,15130,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/_vendor/pyparsing.py,src,pyparsing.py,.py,232056,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/_vendor/packaging/tags.py,src,tags.py,.py,24067,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/_vendor/packaging/version.py,src,version.py,.py,15470,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/_vendor/packaging/_typing.py,src,_typing.py,.py,1812,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/_vendor/packaging/__init__.py,src,__init__.py,.py,562,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/_vendor/packaging/utils.py,src,utils.py,.py,1811,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/_vendor/packaging/requirements.py,src,requirements.py,.py,4917,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/_vendor/packaging/_structures.py,src,_structures.py,.py,2022,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/_vendor/packaging/markers.py,src,markers.py,.py,9509,04_code
src/KAIA_Operations/.venv/lib/python3.9/site-packages/setuptools/_vendor/packaging/__about__.py,src,__about__.py,.py,736,04_code
